0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Diffusion MRI,Number of b=0 images,,number_of_b=0_images,DWI,,0,,,float,,1,"NA
","NA
",2,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Diffusion MRI,Number of averages (if any),,number_of_averages_(if_any),DWI,,0,,,float,,1,"NA
","NA
",2,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Diffusion MRI,"Single shell, multi­shell (specify equal or unequal spacing)",,"single_shell,_multi­shell_(specify_equal_or_unequal_spacing)",DWI,,0,,,dropdown,Single shell | multi­shell (specify equal or unequal spacing),1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Diffusion MRI,"Single­ or dual­-spin-­echo, gradient mode (serial or parallel)",,"single­_or_dual­-spin-­echo,_gradient_mode_(serial_or_parallel)",DWI,,0,,,dropdown,Single­ or dual­-spin-­echo | gradient mode (serial or parallel),1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Diffusion MRI,Cardiac gating,,cardiac_gating,DWI,,0,Was cardiac gating used?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,field of view,,field_of_view,,,0,Specify the field of view,,float,,1,"NA
","NA
",1,,,,field_of_view,,fov,63,45,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,in-plane matrix size,,in-plane_matrix_size,,,0,Specify the in-plane matrix size,,char,,1,"NA
","NA
",1,,,,matrix_size,,mtx,65,36.6,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,number of slices,,number_of_slices,,,0,Specify the number of slices,,float,,1,"NA
","NA
",1,,,,,,nbslic,93,40.3,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,slice thickness,,slice_thickness,,,0,Specify the slice thickness (in millimeters),,float,,1,"NA
","NA
",1,,,,slice_thickness,,sthick,75,55,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,interslice gap,,interslice_gap,,,0,Specify the interslice gap (in millimeters),,float,,1,"NA
","NA
",2,,,,skip_factor,,gap,50,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,,,imaging_parameters,,,0,,"3D matrix size, for 3D acquisitions",float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,Slice orientation,,slice_orientation,,,0,Specigy the slice orientation,,radio,axial | sagittal | coronal | oblique,1,"NA
","NA
",,,,,acquisition_orientation,,orient,77,38.7,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Essential sequence and imaging parameters,Imaging parameters,Slice alignement,,slice_alignement,,,0,Is acquisition aligned with scanner axes?,"Angulation: If acquisition not aligned with scanner axes, specify angulation to AC­PC line (see Slice position procedure)",boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Phase encoding,,,,phase_encoding,,,0,,Specify phase encoding direction,dropdown,A/P | P/A | L/R | S/I,1,"NA
","NA
",2,*_<modality_label>.json,PhaseEncodingDirection,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Phase encoding,3D phase encoding,,,3d_phase_encoding,,,0,,"For 3D, specify “partition encode” (aka slice) direction",char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Phase encoding,Phase encoding reversal,,,phase_encoding_reversal,,,0,Is phase encoding reversal used?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Parallel imaging,Parallel imaging used,,,parallel_imaging_used,,,0,Was parallel imaging used?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Parallel imaging method and parameters,parallel imaging method,,,parallel_imaging_method,,,0,Description of parallel imaging method,,radio,GRAPPA | SENSE,1,"NA
","NA
",2,*_<modality_label>.json,"ParallelAcquisitionTechnique, ParallelReductionFactorInPlane, PartialFourier, PartialFourierDirection",,parallel_imaging,,,,,,
TRUE,TRUE,2,1,0,0,acquisition,Acquisition,MRI acquisition,Parallel imaging method and parameters,acceleration factor,,,acceleration_factor,,,0,Pamaters of parallel imaging method (acceleration factor),,int,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Parallel imaging method and parameters,,,,parallel_imaging_method_and_parameters,,,0,,"Matrix coil mode, and coil combining method (if non­standard)",char,Matrix coil mode | and coil combining method (if non­standard),1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Multiband parameters,,,,multiband_parameters,,,0,,Multiband factor and field-of-view shift (only if applicable),float,Multiband factor and field-of-view shift (only if applicable),1,"NA
","NA
",2,*_<modality_label>.json,MultibandAccelerationFactor,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Readout parameters,,,,readout_parameters,,,0,,"Receiver bandwidth, readout duration, echo spacing",float,Receiver bandwidth | readout duration | echo spacing,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Fat suppression,,,,fat_suppression,,,0,Was fat suppression used for anatomical scans?,for anat scans,boolean,,1,"NA
","NA
",2,*_<modality_label>.json,WaterFatShift (pixels) ???,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Shimming,,,,shimming,,,0,,Any specialized shimming procedures,char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Slice timing,,,,slice_timing,,,0,Specify the slice acquisition order,,radio,interleaved ascending | interleaved descending | sequential ascending | sequential descending,1,"NA
","NA
",2,*bold.json,SliceTiming,,order_of_acquisition,,sliceorder,22.4,,,
TRUE,TRUE,2,1,0,0,acquisition,Acquisition,MRI acquisition,Slice order,location of the first slice,,,location_of_the_first_slice,,,0,Location of the first slice,,char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Slice position procedure,,,,slice_position_procedure,,,0,,"For example, landmark guided vs. auto-alignment",char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,1,1,1,acquisition,Acquisition,MRI acquisition,Brain coverage,,,,brain_coverage,,,0,What was the brain coverage ?,"Report whether coverage was whole-brain, and whether cerebellum and brainstem were included. If not whole-brain, note the nature of the partial area of coverage. If axial and co­planar with AC­PC line, the volume coverage in terms of Z in mm",radio,cerebrum+cerebellum+brainstem | cerebrum+cerebellum | cerebrum,1,"NA
","NA
",1,,,,,,cover,36.1,,y,necessary for inclusion/exclusion criteria
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,,,,scanner-side_preprocessing,,,0,,Reconstruction matrix size differing from acquisition matrix size,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,prospective moco used,,,prospective_moco_used,,,0,Was prospective motion correction used?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,prospective moco param,,,prospective_moco_param,,,0,"Describe the prospective motion correction (details of any optical tracking, how motion parameters are used, ...",,char,,prospective_moco_used == 1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,signal inhomogeneity correction used,,,signal_inhomogeneity_correction_used,,,0,Was there signal inhomogeneity correction?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,signal inhomogeneity correction param,,,signal_inhomogeneity_correction_param,,,0,Describe the signal inhomogeneity correction,,char,,signal_inhomogeneity_correction_used == 1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Scanner-side preprocessing,distortion correction used,,,distortion_correction_used,,,0,Was distortion-correction applied?,,boolean,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Scan duration,,,,scan_duration,,,0,,In seconds ,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Other non­standard procedures,,,,other_non­standard_procedures,,,1,,Turning off the cold head(s) (e.g. during EEG/fMRI or spectroscopy measurements),,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Other non­standard procedures,,,,other_non­standard_procedures,,,1,,Reduce sound pressure by limiting the gradient slew rate,char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,MRI acquisition,Diffusion MRI gradient table,,,,diffusion_mri_gradient_table,,,0,,Also referred to as the b­matrix (but not to be confused with the 3×3 matrix that describes diffusion weighting for a single diffusion weighted measurement),,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,All acquisitions,Labelling method,labelling_method,ASL,,0,,,dropdown,continuous ASL (CASL) | pseudo-continuous ASL (PCASL) | Pulsed ALS (PASL) | velocity selective ASL (VSASL),1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,All acquisitions,Use of background suppression pulses and their timing,use_of_background_suppression_pulses_and_their_timing,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL or CASL,Label Duration,label_duration,ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL or CASL,Post-labeling delay (PLD),post-labeling_delay_(pld),ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL or CASL,Location of the labelling plane,location_of_the_labelling_plane,ASL,,0,,,char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL,Average labelling gradient,average_labelling_gradient,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL,Slice­s elective labeling gradient,slice­s_elective_labeling_gradient,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL,Flip angle of B1 pulses,flip_angle_of_b1_pulses,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PCASL,"Assessment of inversion efficiency; QC used to ensure off-resonance artifacts not problematic, signal obtained over whole brain","assessment_of_inversion_efficiency;_qc_used_to_ensure_off-resonance_artifacts_not_problematic,_signal_obtained_over_whole_brain",ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,CASL,Use of a separate labelling coil,use_of_a_separate_labelling_coil,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,CASL,Control scan/pulse used,control_scan/pulse_used,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,CASL,B1 amplitude,b1_amplitude,ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PASL,PASL-TI,pasl-ti,ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PASL,Labelling slab thickness,labelling_slab_thickness,ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,PASL,Use of QUIPSS pulses and their timing,use_of_quipss_pulses_and_their_timing,ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,VSASL,VSASL-TI,vsasl-ti,ASL,,0,,,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Arterial Spin Labelling MRI,VSASL,Choice of velocity selection cutoff (“VENC”),choice_of_velocity_selection_cutoff_(“venc”),ASL,,0,,,,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,Number of baseline volumes,,number_of_baseline_volumes,SWI,,0,,Number of baseline volumes,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,"Type, name and manufacturer of intravenous bolus",,"type,_name_and_manufacturer_of_intravenous_bolus",SWI,,0,,"e.g. gadobutrol, Gadavist, Bayer",char,Type | name and manufacturer of intravenous bolus (e.g. gadobutrol | Gadavist | Bayer),1,"NA
","NA
",2,*_<modality_label>.json,ContrastBolusIngredient,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,Bolus amount and concentration,,bolus_amount_and_concentration,SWI,,0,,e.g. 0.1 ml/kg and 0.1 mmol/kg,float,Bolus amount | bolus concentration,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,Injection rate,,injection_rate,SWI,,0,,e.g. 5 ml/s,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,Post-injection of saline,,post-injection_of_saline,SWI,,0,,e.g. 20 ml,float,,1,"NA
","NA
",,,,,,,,,,,
TRUE,TRUE,2,0,0,1,acquisition,Acquisition,MRI acquisition,Perfusion,Dynamic Susceptibility Contrast MRI,Injection method,,injection_method,SWI,,0,,e.g. power injector,char,,1,"NA
","NA
",,,,,,,,,,,
TRUE,FALSE,2,0,1,1,acquisition,Acquisition,Preliminary quality control,Motion monitoring,,,,motion_monitoring,,,0,,"For functional or diffusion acquisitions, any visual or quantitative checks for severe motion; likewise, for structural images, checks on motion or general image quality",char,,1,"NA
","NA
",,,,,,,qccriteria; qclevels,21.6; 18.3,,,
TRUE,TRUE,2,0,0,0,acquisition,Acquisition,Preliminary quality control,Incidental findings,,,,incidental_findings,,,0,,"Protocol for review of any incidental findings, and how they are handled in particular with respect to possible exclusion of a subject’s data",char,,1,"NA
","NA
",,,,,,,,,,,
FALSE,FALSE,3,0,0,1,preprocessing,Preprocessing,single preprocessing software,,,,,single_preprocessing_software,,,0,Was a single software package was used for preprocessing?,,boolean,,1,,,,,,,,,,,,,
TRUE,FALSE,3,1,1,1,preprocessing,Preprocessing,preprocessing software,,,,,preprocessing_software,,,0,"If a single software package was used for all analyses, specify that here",,mri_software,,single_preprocessing_software == 1,SPM,FSL,,,,,software_package,,,,,,
TRUE,FALSE,3,1,1,0,preprocessing,Preprocessing,preprocessing software version,,,,,preprocessing_software_version,,,0,Version of software package used,,char,,single_preprocessing_software == 1,no default,,,,,,software_version,,,,,,
TRUE,FALSE,3,0,0,0,preprocessing,Preprocessing,Software citation,,,,,software_citation,,,0,,Include URL and Research Resource Identifier for each software used,char,Indicate software - URL | Research Resource Identifier for each software used,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,0,preprocessing,Preprocessing,Steps,,,,,steps,,,0,What preprocessing steps were performed?,,multiple dropdown,realign | slice time correction | brain extraction | normalization | smoothing,1,,,,,,,,,,,,,
TRUE,FALSE,3,1,1,0,preprocessing,Preprocessing,Operation performed,,,,,operation_performed,,,0,Specify which preprocessing steps were performed,,multiple dropdown,brain extraction | anatomical image segmentation | realignment | slice timing correction | functional-anatomical coregistration | normalization (intersubject coregistration) | smoothing,1,no default,,,,,,,,,,,,
TRUE,FALSE,3,1,1,0,preprocessing,Preprocessing,Order of operation,,,,,order_of_operation,,,0,Specify order of preprocessing operations,,char,,1,no default,,,,,,order_of_preprocessing_operations,,,,,,
TRUE,FALSE,3,1,1,1,preprocessing,Preprocessing,T1 stabilization,,,,,t1_stabilization,,,0,number of “dummy” scans discarded if any,,int,,1,no default,0,,,,,,,disdaq,40,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,Brain extraction,BET software,,,,bet_software,,,0,Software used for the brain extraction,"also skull-stripping
",mri_software,,~single_preprocessing_software | operation_performed == brain_extraction,SPM,FSL,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Brain extraction,BET version,,,,bet_version,,,0,Software version used for the brain extraction,,char,,~single_preprocessing_software | operation_performed == brain_extraction,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Brain extraction,BET method,,,,bet_method,,,0,Method used for the brain extraction,"e.g., BET, recon-all in FreeSurfer...",char,,operation_performed == brain_extraction,Segmentation,BET,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Brain extraction,BET parameters,,,,bet_parameters,,,0,Parameters used for the brain extraction,e.g. BET’s fractional intensity threshold,char,,operation_performed == brain_extraction,see segmentation,fractional intensity threshold: 0.5; run standard brain extraction using bet2,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Brain extraction,BET manual edit,,,,bet_manual_edit,,,0,Describe any eventual manual editing done to the brainmask.,,char,,operation_performed == brain_extraction,no default,,,,,,,,,,,,
TRUE,FALSE,3,1,0,1,preprocessing,Preprocessing,Segmentation,segmentation software,,,,segmentation_software,,,0,Software used for segmentation,,mri_software,,operation_performed == segmentation_used,SPM,FSL,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Segmentation,segmentation version,,,,segmentation_version,,,0,Software version used for the segmentation,,char,,operation_performed == segmentation_used,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Segmentation,segmentation method,,,,segmentation_method,,,0,Method used for segmentation,"For structural images, method used to extract gray, white, CSF and other tissue classes",char,,operation_performed == segmentation_used,Unified segmentation,FAST,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Segmentation,segmentation parameters,,,,segmentation_parameters,,,0,What parameters were used for the segmentation?,,char,,operation_performed == segmentation_used,"Bias regularisation: light regularisation (0.001) 
Bias FWHM: 60mm cutoff
Save Bias Corrected: Save Nothing
MRF Parameter: 1
Clean Up: Light Clean
Warping Regularisation: [0 0.001 0.5 0.05 0.2]
Affine Regularisation: ICBM space template - European brains
Smoothness: 0
Sampling distance: 3
Deformation Fields: None
","Number of input channels: 1; 
Image type: T1-weighted; 
Number of classes: 3; 
Output images: partial volume maps [check];
Advanced options:
Main MRF parameter 0.1
Number of iterations for bias field removal: 4
Bias field smoothing (FWHM in mm): 20.0
Standard to input FLIRT transform: opt/fsl/6.0.1/etc/firtsch/ident.mat",,,,,,,,,,,
TRUE,FALSE,3,1,1,1,preprocessing,Preprocessing,Slice time correction,STC software,,,,stc_software,,,0,Software used for slice timing,Slice timING correction,mri_software,,~single_preprocessing_software | operation_performed == stc,SPM,FSL,,,,,slice_timing_correction_software,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Slice time correction,STC version,,,,stc_version,,,0,Software version used for slice timing,Slice timING correction,char,,~single_preprocessing_software | operation_performed == stc,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Slice time correction,STC method,,,,stc_method,,,0,Method used for the slice timing,Slice timING correction,char,,operation_performed == stc,?,default: none,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Slice time correction,STC reference,,,,stc_reference,,,0,What slice was used as reference for the slice timing?,Slice timING correction,float,,operation_performed == stc,no default,"CHECK AGAIN; DOCUMENTATION OPAQUE
retimg = TRUE, 
reorient = FALSE,
intern = FALSE, 
tr = 3, 
direction = ""z"", 
indexing = c(""up"", ""down""), 
acq_order = c(""contiguous"", ""interleaved""), 
verbose = TRUE",,,,,,,refslice,13.4,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Slice time correction,STC interpolation,,,,stc_interpolation,,,0,Interpolation method used for the slice timing,Slice timING correction,interpolation,,operation_performed == stc,sinc,(Hanning-windowed) sinc,,,,,,,interp,19,,,
TRUE,FALSE,3,1,1,1,preprocessing,Preprocessing,Motion correction,moco software,,,,moco_software,,,0,Software used for the motion correction,,mri_software,,~single_preprocessing_software | operation_performed == moco,SPM - realign,FSL - MCFLIRT,,,,,motion_correction_software,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Motion correction,moco version,,,,moco_version,,,0,Software version used for the motion correction,,char,,~single_preprocessing_software | operation_performed == moco,"no default
",,,,,,,,,,,,
TRUE,TRUE,3,1,0,1,preprocessing,Preprocessing,Motion correction,non-rigid registration,,,,non-rigid_registration,,,0,Was non-rigid registration applied?,,boolean,,operation_performed == moco,no,no,,,,,,,,,,,
TRUE,TRUE,3,1,1,0,preprocessing,Preprocessing,Motion correction,moco dof,,,,moco_dof,,,0,Number of degrees of freedom for the motion correction,,radio,6 (rigid body transformation),operation_performed == moco,6,6,,,,,,,dof,15,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Motion correction,motion-susceptibility correction used,,,,motion-susceptibility_correction_used,,,0,Was motion-susceptibility correction used?,,boolean,,operation_performed == moco,no default,no,,,,,used_motion_susceptibiity_correction,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Motion correction,motion-susceptibility correction software,,,,motion-susceptibility_correction_software,,,0,Software used for the motion-susceptibility correction,,mri_software,,~single_preprocessing_software | operation_performed == moco,SPM - warp,"FSL - epi_reg -- this is not really part of motion correction, maybe have as separate line?",,,,,,,,,,,
TRUE,TRUE,3,1,0,0,preprocessing,Preprocessing,Motion correction,motion-susceptibility correction method,,,,motion-susceptibility_correction_method,,,0,Software version used for the motion-susceptibility correction,,char,,~single_preprocessing_software | operation_performed == moco,no default,,,,,,,,,,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Motion correction,moco reference,,,,moco_reference,,,0,Reference scan used for motion correction,,radio,first image | middle image | mean image (2 pass),operation_performed == moco,mean image,middle image,,,,,motion_correction_reference,,refvol,35,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Motion correction,moco cost function,,,,moco_cost_function,,,0,Similarity metric used for motion correction,,cost_function,,operation_performed == moco,,normalised cross correlation,,,,,motion_correction_metric,,sim,2.2,,,
TRUE,TRUE,3,1,1,1,preprocessing,Preprocessing,Motion correction,moco interpolation,,,,moco_interpolation,,,0,Interpolation method used for motion correction,,interpolation,,operation_performed == moco,"4-th degree spline
",trilinear interpolation,,,,,motion_correction_interpolation,,interp,8,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Motion correction,moco parameters,,,,moco_parameters,,,0,Any specific parameters for the motion correction that should be mentioned,,multiple dropdown,use of slice­-to-­volume registration methods | moco integrated with slice time correction | image transformations were combined to allow a single interpolation,operation_performed == moco,no default,"-cost: normcorr
-bins: 256
-dof: 6
-ref_vol: no_vols/2 
-scaling: 6.0
-smooth: 1.0
-verbose: 0
-stages: 3
- fov: 20mm
(other optional inputs)",,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Gradient distortion correction,,,,,gradient_distortion_correction,,,0,,(If not already described as part of motion susceptibility correction),boolean,,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Diffusion MRI eddy current correction,software,,,,software,DWI,,0,,,char,SPM | FSL | Freesurfer | Brain voyager,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,0,preprocessing,Preprocessing,Diffusion MRI eddy current correction,integrated with motion correction,,,,integrated_with_motion_correction,DWI,,0,,,,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion MRI eddy current correction,cost function,,,,cost_function,DWI,,0,,,,Mutual information | Normalised mutual information | Entropy correlation coefficient | Normalised cross-correlation,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion MRI eddy current correction,,,,,diffusion_mri_eddy_current_correction,DWI,,2,,"Type of transformation (e.g. rigid body, affine) and whether constrained only along the phase encode direction",,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion MRI eddy current correction,,,,,diffusion_mri_eddy_current_correction,DWI,,2,Was gradient table (bmatrix) reoriented?,Note if gradient table (b­matrix) is then re­oriented,boolean,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion MRI eddy current correction,,,,,diffusion_mri_eddy_current_correction,DWI,,2,,Volumetric change applied for eddy current along the phase­-encode axis (by the Jacobian determinant),char,,1,,,,,,,,,,,,,
TRUE,FALSE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,,,,,diffusion_estimation,DWI,,3,,"For all methods, report Model, parameterization and number of free parameters",char,Define method - ,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,,,,,diffusion_estimation,DWI,,3,,"For all methods, report Estimation method",char,,1,,,,,,,,,,,,,
TRUE,TRUE,3,0,0,1,preprocessing,Preprocessing,Diffusion estimation,,,,,diffusion_estimation,DWI,,3,,"For all methods, report Outlier handling approach",char,,1,,,,,,,,,,,,,
